2026-04-11 15:30:23,381 | INFO | idea_generator | Generating 6 new video ideas
2026-06-23 23:48:01,399 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260623_181708_krishna-aur-makhan-chor-ki-kahani-seekh-masoomiyat-aur-shara\image_raw.png
2026-06-23 23:48:01,635 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260623_181708_krishna-aur-makhan-chor-ki-kahani-seekh-masoomiyat-aur-shara\image.png
2026-06-23 23:50:39,741 | INFO | fb_reel_creator | 🎬 Creating reel plan for topic: Wisdom vs Strength — Seekh: बुद्धिमानी बनाम ताकत ko hamesha yaad rakho.
2026-06-23 23:50:58,255 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-23 23:50:58,261 | INFO | fb_reel_creator | ✅ Reel plan generated via openai:gpt-4o
2026-06-23 23:56:45,979 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Chintu Aur Magic Binoculars — Seekh: Jab doosron ki zindagi gaur se dekho, toh pata chalta hai ki sabki apni ladaaiyan hain
2026-06-23 23:56:52,966 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-23 23:56:52,970 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-23 23:56:53,225 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-23 23:57:30,035 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-23 23:57:31,499 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-23 23:57:31,507 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-23 23:57:31,508 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260623_182645_chintu-aur-magic-binoculars-seekh-jab-doosron-ki-zindagi-gau\image_raw.png
2026-06-23 23:57:31,810 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260623_182645_chintu-aur-magic-binoculars-seekh-jab-doosron-ki-zindagi-gau\image.png
2026-06-23 23:59:41,569 | INFO | fb_story_creator | 📱 Creating Facebook Story for topic: Rohan Aur Roshni Ka Darakht — Seekh: Jalaan tumhari duniya andheri kar deti hai — achhai roshni laati hai
2026-06-23 23:59:47,046 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-23 23:59:47,050 | INFO | fb_story_creator | ✅ Story hook generated via openai:gpt-4o
2026-06-23 23:59:47,319 | INFO | fb_story_creator | 🖼️  Story image: trying gpt-image-1 (1024x1792)...
2026-06-23 23:59:47,905 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-23 23:59:47,906 | WARNING | fb_story_creator | Story image gpt-image-1 failed: Error code: 400 - {'error': {'message': "Invalid size '1024x1792'. Supported sizes are 1024x1024, 1024x1536, 1536x1024, and auto.", 'type': 'image_generation_user_error', 'param': 'size', 'code': 'invalid_value'}}
2026-06-23 23:59:48,162 | INFO | fb_story_creator | 🖼️  Story image: trying gpt-image-1 (1024x1024)...
2026-06-24 00:00:23,555 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 00:00:25,132 | INFO | fb_story_creator | ✅ Story image saved via gpt-image-1 (base64)
2026-06-24 00:00:25,571 | INFO | fb_story_creator | ✅ Story card saved → output\fb_content\stories\20260623_182941_rohan-aur-roshni-ka-darakht-seekh-jalaan-tumhari-duniya-andh\story_card.png
2026-06-24 00:02:18,891 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Dhruv Tara: Chhote Bachche Ka Bada Sapna — Seekh: Koi sapna itna bada nahi ki dridh sankalp waala dil use poora na kar sake
2026-06-24 00:02:24,967 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 00:02:24,976 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 00:02:25,215 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 00:03:00,172 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 00:03:01,544 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 00:03:01,553 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 00:03:01,554 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260623_183218_dhruv-tara-chhote-bachche-ka-bada-sapna-seekh-koi-sapna-itna\image_raw.png
2026-06-24 00:03:01,838 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260623_183218_dhruv-tara-chhote-bachche-ka-bada-sapna-seekh-koi-sapna-itna\image.png
2026-06-24 00:15:11,097 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Saath Milkar — Jab Ek Se Behtar Sab — Seekh: Akele tezi se jaate ho — saath mein door jaate ho. Sahyog taaqat badhata hai
2026-06-24 00:15:18,167 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 00:15:18,173 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 00:15:18,403 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 00:16:04,861 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 00:16:06,108 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 00:16:06,136 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 00:16:06,137 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260623_184511_saath-milkar-jab-ek-se-behtar-sab-seekh-akele-tezi-se-jaate-\image_raw.png
2026-06-24 00:16:06,314 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260623_184511_saath-milkar-jab-ek-se-behtar-sab-seekh-akele-tezi-se-jaate-\image.png
2026-06-24 00:23:44,515 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Nani Ki Kahani: Ek Tha Raja Ek Thi Rani — Seekh: Saccha raja daya se raaj karta hai, taaqat se nahi
2026-06-24 00:24:40,444 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 00:24:40,448 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 00:24:40,757 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 00:25:46,799 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 00:25:48,403 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 00:25:48,414 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 00:25:48,414 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260623_185344_nani-ki-kahani-ek-tha-raja-ek-thi-rani-seekh-saccha-raja-day\image_raw.png
2026-06-24 00:25:48,662 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260623_185344_nani-ki-kahani-ek-tha-raja-ek-thi-rani-seekh-saccha-raja-day\image.png
2026-06-24 00:34:51,299 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Rohan Aur Jaadu Ka Aaina — Seekh: Doosron ki aankhon se duniya dekho — empathy sabse bada superpower hai
2026-06-24 00:35:04,216 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 00:35:04,222 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 00:35:04,492 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 00:35:42,460 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 00:35:44,331 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 00:35:44,341 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 00:35:44,342 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260623_190451_rohan-aur-jaadu-ka-aaina-seekh-doosron-ki-aankhon-se-duniya-\image_raw.png
2026-06-24 00:35:44,545 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260623_190451_rohan-aur-jaadu-ka-aaina-seekh-doosron-ki-aankhon-se-duniya-\image.png
2026-06-24 00:38:53,769 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.png
2026-06-24 00:39:01,112 | INFO | fb_social_uploader | ✅ Post published! Post ID: 1200508099805451_122115291081349161
2026-06-24 00:39:01,117 | INFO | fb_social_uploader | ✅ Uploaded post: 20260623_190451_rohan-aur-jaadu-ka-aaina-seekh-doosron-ki-aankhon-se-duniya-
2026-06-24 00:39:50,434 | INFO | fb_social_uploader | Skipping already uploaded post: 20260623_190451_rohan-aur-jaadu-ka-aaina-seekh-doosron-ki-aankhon-se-duniya-
2026-06-24 00:40:02,172 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.png
2026-06-24 00:40:08,391 | INFO | fb_social_uploader | ✅ Post published! Post ID: 1200508099805451_122115291315349161
2026-06-24 00:40:08,426 | INFO | fb_social_uploader | ✅ Copied post files to youtube_community → 20260623_190451_rohan-aur-jaadu-ka-aaina-seekh-doosron-ki-aankhon-se-duniya-
2026-06-24 00:40:08,429 | INFO | fb_social_uploader | 🗑️ Deleted local post folder: 20260623_190451_rohan-aur-jaadu-ka-aaina-seekh-doosron-ki-aankhon-se-duniya-
2026-06-24 00:40:08,429 | INFO | fb_social_uploader | ✅ Uploaded post: 20260623_190451_rohan-aur-jaadu-ka-aaina-seekh-doosron-ki-aankhon-se-duniya-
2026-06-24 00:45:58,811 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: The Miracle of Patience — Seekh: धैर्य का चमत्कार ko hamesha yaad rakho.
2026-06-24 00:46:08,737 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 00:46:08,742 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 00:46:08,991 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 00:46:50,414 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 00:46:51,890 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 00:46:51,900 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 00:46:51,901 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260623_191558_the-miracle-of-patience-seekh-धरय-क-चमतकर-ko-hamesha-yaad-ra\image_raw.png
2026-06-24 00:46:52,111 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260623_191558_the-miracle-of-patience-seekh-धरय-क-चमतकर-ko-hamesha-yaad-ra\image.png
2026-06-24 00:47:09,387 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.png
2026-06-24 00:47:14,899 | INFO | fb_social_uploader | ✅ Post published! Post ID: 1200508099805451_122115293103349161
2026-06-24 00:47:14,929 | INFO | fb_social_uploader | ✅ Copied post files to youtube_community → 20260623_191558_the-miracle-of-patience-seekh-धरय-क-चमतकर-ko-hamesha-yaad-ra
2026-06-24 00:47:14,932 | INFO | fb_social_uploader | 🗑️ Deleted local post folder: 20260623_191558_the-miracle-of-patience-seekh-धरय-क-चमतकर-ko-hamesha-yaad-ra
2026-06-24 00:47:14,932 | INFO | fb_social_uploader | ✅ Uploaded post: 20260623_191558_the-miracle-of-patience-seekh-धरय-क-चमतकर-ko-hamesha-yaad-ra
2026-06-24 00:47:54,157 | INFO | fb_story_creator | 📱 Creating Facebook Story for topic: Dadi Aur Chintu: Wo Purani Kahaniyan — Seekh: Pyaar se sunai gayi kahaniyan sabse bada tohfa hain
2026-06-24 00:47:58,104 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 00:47:58,108 | INFO | fb_story_creator | ✅ Story hook generated via openai:gpt-4o
2026-06-24 00:47:58,351 | INFO | fb_story_creator | 🖼️  Story image: trying gpt-image-1 (1024x1792)...
2026-06-24 00:47:59,036 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-24 00:47:59,038 | WARNING | fb_story_creator | Story image gpt-image-1 failed: Error code: 400 - {'error': {'message': "Invalid size '1024x1792'. Supported sizes are 1024x1024, 1024x1536, 1536x1024, and auto.", 'type': 'image_generation_user_error', 'param': 'size', 'code': 'invalid_value'}}
2026-06-24 00:47:59,275 | INFO | fb_story_creator | 🖼️  Story image: trying gpt-image-1 (1024x1024)...
2026-06-24 00:48:38,341 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 00:48:39,847 | INFO | fb_story_creator | ✅ Story image saved via gpt-image-1 (base64)
2026-06-24 00:48:40,240 | INFO | fb_story_creator | ✅ Story card saved → output\fb_content\stories\20260623_191754_dadi-aur-chintu-wo-purani-kahaniyan-seekh-pyaar-se-sunai-gay\story_card.png
2026-06-24 00:49:36,766 | INFO | fb_social_uploader | 📤 Uploading Facebook Story: story_card.png
2026-06-24 00:49:40,295 | INFO | fb_social_uploader | Phase 1 complete. Photo ID: 122115293631349161
2026-06-24 00:49:45,824 | INFO | fb_social_uploader | ✅ Story published! Story ID: unknown
2026-06-24 00:49:45,832 | INFO | fb_social_uploader | 🗑️ Deleted local story folder: 20260623_191754_dadi-aur-chintu-wo-purani-kahaniyan-seekh-pyaar-se-sunai-gay
2026-06-24 00:49:45,833 | INFO | fb_social_uploader | ✅ Uploaded story: 20260623_191754_dadi-aur-chintu-wo-purani-kahaniyan-seekh-pyaar-se-sunai-gay
2026-06-24 02:34:18,648 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Lalach Ka Anjaam — Jab Zyada Maangna Sab Chheen Le — Seekh: Lalach sab kuch kha jaata hai — santosh sabse bada dhan hai
2026-06-24 02:34:25,857 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 02:34:25,862 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 02:34:26,041 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 02:35:05,162 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 02:35:06,477 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 02:35:06,488 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 02:35:06,489 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260623_210418_lalach-ka-anjaam-jab-zyada-maangna-sab-chheen-le-seekh-lalac\image_raw.png
2026-06-24 02:35:06,643 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260623_210418_lalach-ka-anjaam-jab-zyada-maangna-sab-chheen-le-seekh-lalac\image.png
2026-06-24 02:35:55,668 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.png
2026-06-24 02:36:03,522 | INFO | fb_social_uploader | ✅ Post published! Post ID: 1200508099805451_122115319305349161
2026-06-24 02:36:03,532 | INFO | fb_social_uploader | ✅ Copied post files to youtube_community → 20260623_210418_lalach-ka-anjaam-jab-zyada-maangna-sab-chheen-le-seekh-lalac
2026-06-24 02:36:03,535 | INFO | fb_social_uploader | 🗑️ Deleted local post folder: 20260623_210418_lalach-ka-anjaam-jab-zyada-maangna-sab-chheen-le-seekh-lalac
2026-06-24 02:36:03,535 | INFO | fb_social_uploader | ✅ Uploaded post: 20260623_210418_lalach-ka-anjaam-jab-zyada-maangna-sab-chheen-le-seekh-lalac
2026-06-24 21:21:29,405 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Chintu Aur Talking Banyan Tree — Seekh: Ped hume zindagi dete hain — inhe bachao jaise ye hume bachate hain
2026-06-24 21:24:00,642 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Chintu Ka Sach Ka Imtihaan — Seekh: Ek jhooth ke liye sau jhooth chahiye — par ek sach azaadi deta hai
2026-06-24 21:24:08,234 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 21:24:08,250 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 21:24:08,599 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 21:24:29,526 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Dharti Ka Dard — Rohan Aur Ped Ka Vaada — Seekh: Dharti hamare porvajj ki virasat nahi — hum ise apne bachchon se udhaar lete hain
2026-06-24 21:24:35,386 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 21:24:35,392 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 21:24:35,664 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 21:24:48,363 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 21:24:50,108 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 21:24:50,119 | WARNING | fb_post_creator | OpenAI gpt-image-1 failed: [Errno 2] No such file or directory: 'output\\fb_content\\posts\\20260624_155400_chintu-ka-sach-ka-imtihaan-seekh-ek-jhooth-ke-liye-sau-jhoot\\image_raw.png'
2026-06-24 21:24:50,400 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: dall-e-2 ...
2026-06-24 21:24:50,930 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-24 21:24:50,931 | WARNING | fb_post_creator | OpenAI dall-e-2 failed: Error code: 400 - {'error': {'message': "The model 'dall-e-2' does not exist.", 'type': 'image_generation_user_error', 'param': 'model', 'code': 'invalid_value'}}
2026-06-24 21:24:55,739 | INFO | fb_post_creator | 🖼️  Trying Gemini Imagen as fallback...
2026-06-24 21:24:56,537 | INFO | google_genai.models | AFC is enabled with max remote calls: 10.
2026-06-24 21:24:56,992 | INFO | httpx | HTTP Request: POST https://generativelanguage.googleapis.com/v1beta/models/gemini-2.0-flash-preview-image-generation:generateContent "HTTP/1.1 404 Not Found"
2026-06-24 21:24:57,016 | WARNING | fb_post_creator | Gemini Imagen failed: 404 NOT_FOUND. {'error': {'code': 404, 'message': 'models/gemini-2.0-flash-preview-image-generation is not found for API version v1beta, or is not supported for generateContent. Call ModelService.ListModels to see the list of available models and their supported methods.', 'status': 'NOT_FOUND'}}
2026-06-24 21:24:57,016 | ERROR | fb_post_creator | ❌ All image providers failed — saving placeholder
2026-06-24 21:25:15,739 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 21:25:17,597 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 21:25:17,611 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 21:25:17,613 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260624_155429_dharti-ka-dard-rohan-aur-ped-ka-vaada-seekh-dharti-hamare-po\image_raw.png
2026-06-24 21:25:17,840 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260624_155429_dharti-ka-dard-rohan-aur-ped-ka-vaada-seekh-dharti-hamare-po\image.png
2026-06-24 21:25:40,678 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.png
2026-06-24 21:25:54,498 | ERROR | fb_social_uploader | Post upload error: {'code': 1, 'message': "Please reduce the amount of data you're asking for, then retry your request"} | Response: {"error":{"code":1,"message":"Please reduce the amount of data you're asking for, then retry your request"}}
2026-06-24 21:25:54,499 | ERROR | fb_social_uploader | ❌ Failed to upload post 20260624_155429_dharti-ka-dard-rohan-aur-ped-ka-vaada-seekh-dharti-hamare-po: Facebook Post API Error: {'code': 1, 'message': "Please reduce the amount of data you're asking for, then retry your request"}
2026-06-24 21:29:46,434 | ERROR | fb_social_uploader | ❌ Failed to upload post 20260624_155400_chintu-ka-sach-ka-imtihaan-seekh-ek-jhooth-ke-liye-sau-jhoot: No image found in output\fb_content\posts\20260624_155400_chintu-ka-sach-ka-imtihaan-seekh-ek-jhooth-ke-liye-sau-jhoot
2026-06-24 21:29:46,452 | INFO | fb_social_uploader | Optimizing PNG to JPEG for Facebook upload: image.png
2026-06-24 21:29:46,515 | INFO | fb_social_uploader | JPEG optimized file size: 231777 bytes (was 1609842)
2026-06-24 21:29:46,516 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.jpg
2026-06-24 21:29:58,127 | INFO | fb_social_uploader | ✅ Post published! Post ID: 1200508099805451_122115556209349161
2026-06-24 21:29:58,162 | INFO | fb_social_uploader | ✅ Copied post files to youtube_community → 20260624_155429_dharti-ka-dard-rohan-aur-ped-ka-vaada-seekh-dharti-hamare-po
2026-06-24 21:29:58,166 | INFO | fb_social_uploader | 🗑️ Deleted local post folder: 20260624_155429_dharti-ka-dard-rohan-aur-ped-ka-vaada-seekh-dharti-hamare-po
2026-06-24 21:29:58,166 | INFO | fb_social_uploader | ✅ Uploaded post: 20260624_155429_dharti-ka-dard-rohan-aur-ped-ka-vaada-seekh-dharti-hamare-po
2026-06-24 21:30:20,377 | ERROR | fb_social_uploader | ❌ Failed to upload post 20260624_155400_chintu-ka-sach-ka-imtihaan-seekh-ek-jhooth-ke-liye-sau-jhoot: No image found in output\fb_content\posts\20260624_155400_chintu-ka-sach-ka-imtihaan-seekh-ek-jhooth-ke-liye-sau-jhoot
2026-06-24 21:30:36,771 | ERROR | fb_social_uploader | ❌ Failed to upload post 20260624_155400_chintu-ka-sach-ka-imtihaan-seekh-ek-jhooth-ke-liye-sau-jhoot: No image found in output\fb_content\posts\20260624_155400_chintu-ka-sach-ka-imtihaan-seekh-ek-jhooth-ke-liye-sau-jhoot
2026-06-24 21:31:45,455 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Machli Ki Udaan: Sapne Dekhna Seekho — Seekh: Bade sapne dekho — ek machli bhi ud sakti hai agar koshish na chhode
2026-06-24 21:31:58,922 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 21:31:58,928 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
2026-06-24 21:31:59,145 | INFO | fb_post_creator | 🖼️  Trying OpenAI image model: gpt-image-1 ...
2026-06-24 21:32:37,362 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 21:32:39,160 | INFO | fb_post_creator | Decoding base64 image from gpt-image-1 ...
2026-06-24 21:32:39,169 | INFO | fb_post_creator | ✅ Image saved via gpt-image-1 (base64)
2026-06-24 21:32:39,171 | INFO | fb_post_creator | ✅ Raw image saved → output\fb_content\posts\20260624_160145_machli-ki-udaan-sapne-dekhna-seekho-seekh-bade-sapne-dekho-e\image_raw.png
2026-06-24 21:32:39,389 | INFO | fb_post_creator | ✅ Text overlay applied → output\fb_content\posts\20260624_160145_machli-ki-udaan-sapne-dekhna-seekho-seekh-bade-sapne-dekho-e\image.png
2026-06-24 21:32:44,161 | INFO | fb_social_uploader | Optimizing PNG to JPEG for Facebook upload: image.png
2026-06-24 21:32:44,227 | INFO | fb_social_uploader | JPEG optimized file size: 224092 bytes (was 1574272)
2026-06-24 21:32:44,228 | INFO | fb_social_uploader | 📤 Uploading Facebook Post: image.jpg
2026-06-24 21:32:52,744 | INFO | fb_social_uploader | ✅ Post published! Post ID: 1200508099805451_122115557079349161
2026-06-24 21:32:52,778 | INFO | fb_social_uploader | ✅ Copied post files to youtube_community → 20260624_160145_machli-ki-udaan-sapne-dekhna-seekho-seekh-bade-sapne-dekho-e
2026-06-24 21:32:52,782 | INFO | fb_social_uploader | 🗑️ Deleted local post folder: 20260624_160145_machli-ki-udaan-sapne-dekhna-seekho-seekh-bade-sapne-dekho-e
2026-06-24 21:32:52,783 | INFO | fb_social_uploader | ✅ Uploaded post: 20260624_160145_machli-ki-udaan-sapne-dekhna-seekho-seekh-bade-sapne-dekho-e
2026-06-24 21:34:18,475 | INFO | fb_story_creator | 📱 Creating Facebook Story for topic: Chintu Aur Bolne Wala Kankal — Seekh: Darr se darna band karo, uska samna karo
2026-06-24 21:34:24,045 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 21:34:24,054 | INFO | fb_story_creator | ✅ Story hook generated via openai:gpt-4o
2026-06-24 21:34:24,339 | INFO | fb_story_creator | 🖼️  Story image: trying gpt-image-1 (1024x1792)...
2026-06-24 21:34:25,019 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 400 Bad Request"
2026-06-24 21:34:25,021 | WARNING | fb_story_creator | Story image gpt-image-1 failed: Error code: 400 - {'error': {'message': "Invalid size '1024x1792'. Supported sizes are 1024x1024, 1024x1536, 1536x1024, and auto.", 'type': 'image_generation_user_error', 'param': 'size', 'code': 'invalid_value'}}
2026-06-24 21:34:25,230 | INFO | fb_story_creator | 🖼️  Story image: trying gpt-image-1 (1024x1024)...
2026-06-24 21:35:05,349 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/images/generations "HTTP/1.1 200 OK"
2026-06-24 21:35:07,238 | INFO | fb_story_creator | ✅ Story image saved via gpt-image-1 (base64)
2026-06-24 21:35:08,201 | INFO | fb_story_creator | ✅ Story card saved → output\fb_content\stories\20260624_160418_chintu-aur-bolne-wala-kankal-seekh-darr-se-darna-band-karo-u\story_card.png
2026-06-24 22:04:12,107 | INFO | fb_social_uploader | Optimizing PNG to JPEG for Facebook upload: story_card.png
2026-06-24 22:04:12,196 | INFO | fb_social_uploader | JPEG optimized file size: 352618 bytes (was 2235885)
2026-06-24 22:04:12,197 | INFO | fb_social_uploader | 📤 Uploading Facebook Story: story_card.jpg
2026-06-24 22:04:16,761 | INFO | fb_social_uploader | Phase 1 complete. Photo ID: 122115563523349161
2026-06-24 22:04:24,364 | INFO | fb_social_uploader | ✅ Story published! Story ID: unknown
2026-06-24 22:04:24,375 | INFO | fb_social_uploader | 🗑️ Deleted local story folder: 20260624_160418_chintu-aur-bolne-wala-kankal-seekh-darr-se-darna-band-karo-u
2026-06-24 22:04:24,376 | INFO | fb_social_uploader | ✅ Uploaded story: 20260624_160418_chintu-aur-bolne-wala-kankal-seekh-darr-se-darna-band-karo-u
2026-06-24 22:24:55,767 | INFO | fb_post_creator | 🎨 Creating Facebook post for topic: Shukriya — Jo Log Bhool Jaate Hain — Seekh: Shukriya jo hai usse kaafi bana deta hai — aur aur barkatein khichta hai
2026-06-24 22:25:09,153 | INFO | httpx | HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-06-24 22:25:09,160 | INFO | fb_post_creator | ✅ Caption generated via openai:gpt-4o
